visual_reference_id,disease,group,tsne_x,tsne_y
vr_DMKx-1mbzukz7SPlqvS6c_ir,Pulmonary_fibrosis,pure,50.89374,-1.6711328
vr_pqdb62tssQojaRLdDjC_XJxu,Pulmonary_fibrosis,overlap,45.50542,-20.675442
vr_YmGxiX3KkdtDSlgGDgzGOP9f,Pulmonary_fibrosis,intermediate,46.94519,1.8407687
vr_zV7HhMmr3jwqIYv6sDlE425F,Pulmonary_fibrosis,overlap,20.753412,15.142788
vr_3u0JUL4qspamPHscKxWMuSuM,Pulmonary_fibrosis,overlap,41.60428,27.157768
vr_BcZ_wym88PobWnsHVgnak5gs,Pulmonary_fibrosis,pure,51.570454,15.570853
vr_ZQt09EcdDIdjSrAJEoZYn-Qm,Pulmonary_fibrosis,overlap,5.2089286,34.08953
vr_46xizx8h8luQXeHIXjhRLZ3m,Pulmonary_fibrosis,overlap,20.867842,52.498177
vr_Bwnpd3MqovkYplokTZ1oUmSw,Pulmonary_fibrosis,pure,52.172894,12.2250395
vr__fbJx6L3KYxLh8Zh0-GgFMx5,Pulmonary_fibrosis,intermediate,39.223213,16.428965
vr_XRX5C1X73nBoJXtMAXXyXrFF,Pulmonary_fibrosis,pure,44.379456,20.486977
vr_r5EfNnp2MCGQcUsW3gf__GGm,Pulmonary_fibrosis,overlap,11.406131,25.842588
vr_9ZPNAyqVdKOHdoEF8ql-t3mi,Pulmonary_fibrosis,overlap,46.077076,-29.154617
vr_CAYFlOb7YOvn_gF3-10RZoeW,Pulmonary_fibrosis,pure,51.62512,18.698576
vr_q3VKYZ-e4DPU3iO57mBgDryr,Pulmonary_fibrosis,intermediate,54.750412,18.915565
vr_-HVw261dp0A7As3va2d6dmIL,Pulmonary_fibrosis,overlap,16.331234,15.32683
vr_i6N_N5BTZ7URqjEC0xgruLX5,Pulmonary_fibrosis,overlap,45.368404,24.96479
vr_Fq37jG5UCchzrdS84AJ5ywBF,Pulmonary_fibrosis,overlap,-13.462667,-27.34225
vr_V7Utna09dIM7XpRaeBzacrPd,Pulmonary_fibrosis,overlap,39.343655,-13.68194
vr_4DM44KmVB2OiDeo97iCTj3Iq,Pulmonary_fibrosis,overlap,40.843357,-16.241478
vr_OXqkyZTO4Rc2ZWjnsxEBbBxI,Pulmonary_fibrosis,overlap,19.386837,20.512781
vr_4rXzqhR89HHKEW351qcT5aS-,Pulmonary_fibrosis,intermediate,42.194096,12.87644
vr_q6e5W0A9w9o3knnIc_aDOcyq,Pulmonary_fibrosis,overlap,33.484955,7.22565
vr_nN0QZINQiLncew7AnHMFNcSY,Pulmonary_fibrosis,overlap,36.89419,-3.9464598
vr_uu-evdCRnNt-ZT293rHMLFPH,Pulmonary_fibrosis,overlap,31.281498,36.050594
vr_LvJunLqJ2ERRx70QLqcL7O1h,Pulmonary_fibrosis,overlap,4.921988,-19.615023
vr_Mk1-jVelbPBkpLwnLiRVN_Xh,Pulmonary_fibrosis,pure,49.374485,1.9227558
vr_QZpEKPQG-AkDwGtKr8yGLe_V,Pulmonary_fibrosis,overlap,31.954401,-9.106573
vr_ypdaL9CVg78FCtZ4SGLidazj,Pulmonary_fibrosis,intermediate,55.88002,-7.4151955
vr_MQMAJqBMeeFdwaWStFg3nQbk,Pulmonary_fibrosis,pure,54.617584,-5.7964163
vr_JxTqZ05RlP-EQp278lfVwITV,Pulmonary_fibrosis,intermediate,43.837833,8.848598
vr_xUR64tcYu-l5gx04v3BgA150,Pulmonary_fibrosis,overlap,33.791065,13.244042
vr_MCJGZa4uaiHylq6GFVpDlQWt,Pulmonary_fibrosis,overlap,-16.494207,0.6542073
vr_710mU3j1GX30shkRr7VB6KRT,Pulmonary_fibrosis,overlap,23.257368,8.837776
vr__zPkeFQp-9asMJqqAEI6Ndy3,Pulmonary_fibrosis,pure,51.182682,-1.1358608
vr_k66_Ez51SFt-AWCx1tFiIgYX,Pulmonary_fibrosis,overlap,47.005882,-33.244198
vr_FZA247WGMg8XUSyIjjV0n-tY,Pulmonary_fibrosis,overlap,37.37618,0.58847445
vr_kAQW7ia1YHwb5N51wX9JobBI,Pulmonary_fibrosis,overlap,32.169037,30.49849
vr_82Ghy3XfkRNHL2CKLez2PeAM,Pulmonary_fibrosis,intermediate,42.518898,9.245608
vr_cY4ZqanpauBI5yLFgqhMIOHq,Pulmonary_fibrosis,intermediate,30.575302,11.04073
vr_9valJVUwMnYFFM1BPOxQfCEE,Pulmonary_fibrosis,overlap,36.880203,14.635675
vr_ujK6WkZgXl49uFbIwQDOJdth,Pulmonary_fibrosis,overlap,41.399788,-1.5057515
vr_93rPvVHSt3Wp92mnS-pv9Oof,Pulmonary_fibrosis,pure,56.074837,4.014606
vr_2-rTOxONOhIA4UlDQ1NQEDnd,Pulmonary_fibrosis,overlap,19.976547,5.894421
vr_T45mZNhBk6iWR9KXQwRlyoc2,Pulmonary_fibrosis,overlap,46.2765,-4.51702
vr_FPWo3YRtawWkZ0AOrxNBif0T,Pulmonary_fibrosis,overlap,12.033512,41.91452
vr_QhpQY2q-5D0f5kTyxmEHswXn,Pulmonary_fibrosis,pure,45.35708,7.0444236
vr_b0VNeW1lv49vwmC-Jq86Rd7x,Pulmonary_fibrosis,intermediate,38.0958,29.380245
vr_acx9wxCl9f8WQK6yKm6rpMiD,Pulmonary_fibrosis,overlap,28.936836,40.057835
vr_PjzoHEiEryeBUNjcDqjusufe,Pulmonary_fibrosis,overlap,3.2063713,30.587004
vr_3nK2GNjbXOpmEtOiqZevgflA,Pulmonary_fibrosis,overlap,47.933334,-35.84093
vr_RtsFFZcdM8ZFJ-RDMB-BYWaQ,Pulmonary_fibrosis,overlap,26.635618,-31.091652
vr_HOZcJmGddtK5d2dXXQh891yx,Pulmonary_fibrosis,overlap,1.0607407,-68.782074
vr_EaHggIeDErYu7Dhbr_vLPPgL,Pulmonary_fibrosis,overlap,21.001574,8.041287
vr_cnX38NkfIhF0w9r30P12iNKa,Pulmonary_fibrosis,pure,57.421524,-4.7363176
vr_ut5ieFN_QfRH2bm1mk81B4yr,Pulmonary_fibrosis,intermediate,28.019371,18.91487
vr_Cb-ddIz9NCjrOr-F8i_H87CG,Pulmonary_fibrosis,overlap,-7.0322328,26.490076
vr_Q1p1OVYqim0MM9hcxzQi_mdD,Pulmonary_fibrosis,overlap,14.130329,19.803139
vr_JwhQ4-tvorpX_elUuJL4D6o-,Pulmonary_fibrosis,pure,47.141804,6.8832307
vr_jAym8ylHMdoBkLMQNq7wqOPy,Pulmonary_fibrosis,overlap,23.417316,-12.387796
vr_AxoHW9ySq_koa-d-nlhI6nHZ,Pulmonary_fibrosis,overlap,55.637794,14.376079
vr_HmibrvPW_1ZdqCsBJ1-Ak47n,Pulmonary_fibrosis,pure,46.493904,4.281851
vr_sycsFtmlqok7-FBsXzTO5sDF,Pulmonary_fibrosis,overlap,48.145306,-10.220661
vr_tTfYT8fiFCvxmDkaItJqh0QY,Pulmonary_fibrosis,intermediate,31.001818,10.327456
vr_4CB6g2wPJVH7r_6dxAxpQTf0,Pulmonary_fibrosis,overlap,-11.806335,22.110346
vr_tFT6MeVQHt9_sGxTyWz5LoM7,Pulmonary_fibrosis,overlap,13.7882595,23.762323
vr_NmwMVfoXIs6jAa8gYmTUKKSR,Pulmonary_fibrosis,intermediate,57.922432,-3.901332
vr_fjfRYPkl_zi3SrtHJRzm8ZCp,Pulmonary_fibrosis,pure,51.543705,10.735315
vr_9rbPPHLHNjM6EHd02YElb_l2,Pulmonary_fibrosis,overlap,24.914825,15.464876
vr_hnCJGHR-hbf4q_CMor-Uz70F,Pulmonary_fibrosis,overlap,17.574547,15.710863
vr_GM_CPUfhsjRMOgO2LRkjonL9,Pulmonary_fibrosis,overlap,56.570034,11.748531
vr_AK-jaCUPa4oLyvvp0qtgF9xP,Pulmonary_fibrosis,intermediate,38.534176,-0.9129959
vr_IU1rf4L6vjVhDvkoTwMf0L7Y,Pulmonary_fibrosis,pure,49.531822,-7.661349
vr_edsEyMgAHseR_7i5oPjgXBSS,Pulmonary_fibrosis,intermediate,39.958157,24.867321
vr_V8yRI1Wva-lfqI2K154_PDrT,Pulmonary_fibrosis,intermediate,50.179276,-10.037935
vr_enDkI7X1Ie2BJLFEWdqJIZKK,Pulmonary_fibrosis,pure,39.65317,18.897665
vr_DA3upRhAyauOfvZMkk2RC1dQ,Pulmonary_fibrosis,overlap,37.614017,36.84939
vr_Sav9db-TjwGSUfwpeygzgFCm,Pulmonary_fibrosis,overlap,45.24445,-32.930428
vr_dN3UztNk3mWtqJ-381wMEZl-,Pulmonary_fibrosis,overlap,18.5585,30.294954
vr_G6fqwB-neRgMYW7wQJ1qBQaJ,Pulmonary_fibrosis,pure,54.701725,-8.181941
vr_iqAHk0RW_srtWbpvJo4X4tQd,Pulmonary_fibrosis,intermediate,36.7347,2.298603
vr__MMNnyrEwcbNrSGQbKBrY1gS,Pulmonary_fibrosis,overlap,12.257501,18.378862
vr_iz7onIwR2sx-BJUo-POj1xl2,Pulmonary_fibrosis,overlap,49.418125,-34.1058
vr_nYlsiZet3kxY9QXfCvqeydmv,Pulmonary_fibrosis,pure,51.922115,10.342229
vr_MsSAYhm6_58rVBSL0Zb03JT-,Pulmonary_fibrosis,overlap,33.21984,35.840515
vr_IAnGZo_AbXCYtGUkFGPS54Hw,Pulmonary_fibrosis,overlap,38.85304,-33.26028
vr_epdTqN2AqSYZkjdJqxrQasWb,Pulmonary_fibrosis,intermediate,38.67086,3.7251577
vr_7ojdJnYt2XGLXnO_jdvfK7JR,Pulmonary_fibrosis,overlap,31.807281,31.470749
vr_tc_fRy1rxFPJmdW6_amPtU98,Pulmonary_fibrosis,overlap,28.145796,-24.411226
vr__ks4Dl5q_hCJpxnT9qH5oSgz,Pulmonary_fibrosis,intermediate,37.557915,29.447348
vr_WnWBTlqamIrwsmrAXokNkZrK,Pulmonary_fibrosis,overlap,31.382072,36.430073
vr_g9S_OSHCPObnEeohADv027YE,Pulmonary_fibrosis,intermediate,38.380135,21.631193
vr_eigzGCwOqB83FtrMtSdZ8gnj,Pulmonary_fibrosis,pure,52.000523,3.1314814
vr__wV0Ajy6373VwY0-repaKFxA,Pulmonary_fibrosis,intermediate,52.67833,9.056921
vr_rdUCxySI4cSXZZejZCt_l1dQ,Pulmonary_fibrosis,overlap,-16.425795,25.913807
vr_qq12mLNxoUtVLKLlsXXIXbC6,Pulmonary_fibrosis,intermediate,40.76694,28.975496
vr_035GYY2eSnwU0ZLTFk6bC-qx,Pulmonary_fibrosis,overlap,47.944954,-19.402132
vr_FVLW5LhwDaDhawRbnjvQUCKY,Pulmonary_fibrosis,overlap,55.10723,14.911125
vr_wx8vSjwHXZT9EAwpVbJmNT8w,Pulmonary_fibrosis,intermediate,30.986153,23.20684
vr_pYcUfgoPfMF1XlT8JgnuCvvm,Pulmonary_fibrosis,pure,49.471733,17.955618
vr_VTAmEOXG1Uu_e5S0zTDhVlyJ,Pulmonary_fibrosis,overlap,20.716593,-6.2009506
vr_PX31-qZlec7BpbFTNZA6v6bi,Pulmonary_fibrosis,pure,47.939014,19.155367
vr_Z6DPZZcrZ58o0tuFOkjTArXE,Pulmonary_fibrosis,pure,52.012733,14.192142
vr__BMlzM-8RzMU_sP0R-pnP7Up,Pulmonary_fibrosis,overlap,-27.234238,-20.017069
vr_sw6v_fXyVWYoqhKCEjGcNOqu,Pulmonary_fibrosis,overlap,27.701883,11.5142145
vr_rW_2uSG_e5w0JESOocLJAItd,Pulmonary_fibrosis,overlap,31.579535,33.05027
vr_I4Coq0UJyJRveBQ0rAAdvd1x,Pulmonary_fibrosis,overlap,37.610504,36.77262
vr_SCZ-Uz5LDjhNj9qlh_j01H9l,Pulmonary_fibrosis,overlap,23.430126,-6.201654
vr_YjR657x9WqID79kyw6YTStTG,Pulmonary_fibrosis,intermediate,49.357014,-4.033557
vr_k0i62RJzEETyPLnHiBY9-QNE,Pulmonary_fibrosis,overlap,47.919785,-19.650629
vr_3fe3ycDrH-BclRwBNLBLokJg,Pulmonary_fibrosis,pure,38.877567,19.944977
vr_xiDzkzYHixzWOrSGtC_ZeLXk,Pulmonary_fibrosis,overlap,40.612408,3.9452379
vr_EKoIExnJdfe4gLp02xT-JdRA,Pulmonary_fibrosis,intermediate,30.895372,9.6965885
vr_wwe1J21DW-qHTkiCsuz80QJR,Pulmonary_fibrosis,pure,49.250694,-1.1043694
vr_tISO_bWCOSEWATZCJY_w6akJ,Pulmonary_fibrosis,overlap,-6.292227,-60.625824
vr_OePb_dvP0Wp1UvcTNNLDf1QV,Pulmonary_fibrosis,overlap,35.288776,29.268608
vr_bDcqLf7e8vadunvSULMjQRHX,Pulmonary_fibrosis,intermediate,33.272697,16.06643
vr_PNwb6J-MKIFYewhlMW8fAsmR,Pulmonary_fibrosis,overlap,4.9800797,0.13837056
vr_aaekB8Bjt0zKRXaCmHXPQGjb,Pulmonary_fibrosis,overlap,8.904991,2.1848624
vr_k1x4Roh4tVJ3CL8OdCmxa0Xi,Pulmonary_fibrosis,overlap,-6.712437,-8.94116
vr_JOiTFNs7E7MuOeq9rIuB98qA,Pulmonary_fibrosis,intermediate,51.94387,-1.9220737
vr_1F50ICshav-zKJInF0-s_7eU,Pulmonary_fibrosis,intermediate,45.72658,-30.357323
vr_V9ec2_CLb9Ui5tuW1pjdCkTy,Pulmonary_fibrosis,intermediate,43.822025,3.7121577
vr_Icwycndvb2L29jFwBHFrDhTW,Pulmonary_fibrosis,intermediate,43.036026,6.3764257
vr_h09vv46RdhoBG5L6BMbWdyKF,Pulmonary_fibrosis,pure,52.530266,-8.210981
vr_QRtxxtLZnD7AoQ5P4P3bQW-K,Pulmonary_fibrosis,overlap,14.95459,53.469543
vr_CU9xWv8gc6HjuUKY94cQ-R2f,Pulmonary_fibrosis,overlap,-13.142564,-31.020254
vr_COlYj0stYjnekyr9X2u-O8Wb,Pulmonary_fibrosis,intermediate,42.653927,24.824474
vr_ply0SK29gRSjMmbO86x3Tp0H,Pulmonary_fibrosis,overlap,-21.00076,-23.157833
vr_DLjv3HZhvXtE966vA7L6sZwQ,Pulmonary_fibrosis,overlap,24.348341,13.974472
vr_I-uHDFElldiApPEg99X4z-d7,Pulmonary_fibrosis,overlap,16.760963,-37.403343
vr_QtkYXIsNKWW9kHZZrr2oJwgm,Pulmonary_fibrosis,overlap,-0.13780834,-47.05106
vr_OHXYN-79rNJqArlaHJccthYJ,Pulmonary_fibrosis,pure,45.432014,15.797659
vr_u_J-rbqr-tzq_RNGOTra9IQk,Pulmonary_fibrosis,intermediate,53.787003,12.780754
vr_OwE_gGDD62E9L3HmKKh0SQ4r,Pulmonary_fibrosis,overlap,35.887768,-11.90204
vr__bA4USkg8b4PYH5i6ZX5Cfi3,Pulmonary_fibrosis,intermediate,41.446663,26.767529
vr_LwGTMqJh66QA6_-DZ32ISo9j,Pulmonary_fibrosis,pure,58.53733,-9.267945
vr_zIv5dPHjrP8w1kZpAWBq7xWC,Pulmonary_fibrosis,intermediate,41.894547,5.616598
vr__6Q5cGmoWALvt0mm1-kCmFCc,Pulmonary_fibrosis,pure,50.810173,-9.090289
vr_1YmIICFyq4BpyJotn6i6DwY1,Pulmonary_fibrosis,pure,54.686253,3.183195
vr_EYrj_BkSUpfOymfsWcpgR0Ek,Pulmonary_fibrosis,intermediate,39.41736,14.411068
vr_hru9vePw8XqXyX-YdHvlxOSx,Pulmonary_fibrosis,intermediate,34.148567,16.360983
vr_y6VNynaEUCxGk18-xmPBk5U1,Pulmonary_fibrosis,overlap,23.302956,6.0623193
vr_mfv-1hFtfmLx_u1SWfI1t7C9,Pulmonary_fibrosis,pure,46.10724,18.067013
vr_9Kil9bpldz9DSfuGUxaTrxq1,Pulmonary_fibrosis,intermediate,38.129288,34.00152
vr_c_sTaOjI6hB4VtvnGA8yinHR,Pulmonary_fibrosis,pure,46.31882,17.581614
vr__5M2r7b2NlhN3J8zkpQAQnFb,Pulmonary_fibrosis,intermediate,42.21896,-3.7096775
vr_f-AIhQ4L65IUIvWTrxCwbZ3G,Pulmonary_fibrosis,intermediate,39.287643,-4.893476
vr_kzsNTeWXdczekZfTyDyCmz9a,Pulmonary_fibrosis,intermediate,52.800163,25.385147
vr_koGuvUlOE-t3gHzXl1bfbvLj,Pulmonary_fibrosis,overlap,-30.351408,9.949177
vr_8Hn1IesZJCt0Ae7F2O-yMuLe,Pulmonary_fibrosis,pure,50.055466,-0.13380167
vr__U8n4FwnZU9-463b4SagoS7u,Pulmonary_fibrosis,intermediate,33.1191,3.196406
vr_0GF0GSdDv68MIatf6X0fXCOr,Pulmonary_fibrosis,intermediate,40.25624,6.7765355
vr_OKE7A_SZEwPxDeE9orfWWtF9,Pulmonary_fibrosis,intermediate,54.100555,19.771482
vr_Yqmklwg0yRQbHPhdwyZ4UhFl,Pulmonary_fibrosis,pure,53.252014,11.126355
vr_oe6j1OIP3e7gVUNopcwi56mY,Pulmonary_fibrosis,intermediate,47.467773,9.223267
vr_78ye2kpTteRtKfX2XRKgeuOc,Pulmonary_fibrosis,pure,55.20593,-7.252864
vr_z__o-5Nckiwq5rEGj0hV8OFv,Pulmonary_fibrosis,intermediate,31.867422,19.820307
vr_8EHCcqkookDaPB6QGaFazncp,Pulmonary_fibrosis,intermediate,47.250065,3.1747544
vr_85KqtfNjY3GGAucuzJJ_UOIp,Pulmonary_fibrosis,overlap,38.1059,-19.390308
vr_uCoh6NZ3867CxZ_oqLRy1mJ-,Pulmonary_fibrosis,overlap,13.614411,22.890242
vr_K2eVZ-b6ywD9yyQvdmIKmjMA,Pulmonary_fibrosis,pure,51.71698,1.2724899
vr_mqHZncgFr02zzXEt73Cwb8zv,Pulmonary_fibrosis,overlap,2.393496,6.1219893
vr_1dBBT2ElyovCi5UrCFffIpHC,Pulmonary_fibrosis,intermediate,42.9689,11.851932
vr_22a9oDqodQi-MMBkex4TeZIK,Pulmonary_fibrosis,overlap,12.91827,44.1473
vr_QR-MyOrdt8XEiDE8IeCM2Ltj,Pulmonary_fibrosis,overlap,38.15696,1.3347173
vr_9pTodmFQYDGSvy-yACuQTxlT,Pulmonary_fibrosis,pure,40.21616,18.169764
vr_cC3JXNVmIBm2ca9oEqe-g4K2,Pulmonary_fibrosis,pure,56.491947,-8.55629
vr_IylcLviAWiL63STyXZo6FPuh,Pulmonary_fibrosis,overlap,34.663,-15.199975
vr_9naeiDyj43qWgdyYnqF0w5dR,Pulmonary_fibrosis,overlap,46.639458,-13.072483
vr_xoK3DGU6QG3ol_nVsKPe70E7,Pulmonary_fibrosis,pure,51.59573,11.245202
vr_0ixhDsLbS7prXs6HexV3fZQt,Pulmonary_fibrosis,overlap,2.753797,8.166244
vr_tIc3E7D2powGrufSFVX-4Ezp,Pulmonary_fibrosis,overlap,5.9772468,-23.465643
vr_IBayVWueGrqUFOy4NwJFfmlz,Pulmonary_fibrosis,overlap,22.864313,36.242954
vr_NT0v2u1DDvu5OZdHgXp2UnZ4,Pulmonary_fibrosis,intermediate,27.980955,22.86661
vr_5enIKHA8bW17-IkwOXQPre5M,Pulmonary_fibrosis,overlap,13.001874,31.610481
vr_8RhjhtoBVbclHwr1d6FubwM7,Pulmonary_fibrosis,overlap,26.066154,6.879923
vr_N8agu1m0u4IW57cJF0WxDOmm,Pulmonary_fibrosis,intermediate,34.53085,15.908034
vr_GqkzaXjGyDYVk-zYHGFariWG,Pulmonary_fibrosis,overlap,-10.58557,20.506517
vr_UlSDY68ym8sZN2XfD2VhWlk8,Pulmonary_fibrosis,pure,48.740917,20.811491
vr_usHFMbUWcj0gVJiQACydo93b,Pulmonary_fibrosis,intermediate,29.657833,-1.6880549
vr_rz4gT5-tZRtr_OIOxQ5zy6i_,Pulmonary_fibrosis,overlap,40.139217,-0.97471976
vr_IJMFqi3efqrVl0x2mCJ9nRof,Pulmonary_fibrosis,intermediate,28.423761,9.678843
vr_MRhamDaMe1NBz4A4oxXx8oxO,Pulmonary_fibrosis,intermediate,29.330875,10.614241
vr_PdRK1aCNXJIHSPHZ69b7g8wI,SSc_Connective_Tissue,pure,0.22605757,-67.038315
vr_Mf6kAfyALgtRKHkm293Y8cOr,SSc_Connective_Tissue,pure,1.3166295,-66.903694
vr_qnsXy8vCjDFa7Cb4QZl6t1f3,SSc_Connective_Tissue,overlap,-2.2295272,-52.068966
vr_GRHLqv4dKSgIqzcNgLigpWUE,SSc_Connective_Tissue,pure,0.118611276,-67.24129
vr_n6v3CRI4mYZDMvGo4fb0YmGO,SSc_Connective_Tissue,overlap,-0.55618954,-47.500782
vr_tqras0j4CVlbCHhc8AyBwxCl,SSc_Connective_Tissue,pure,3.5177083,-64.93951
vr_W5JCX4eKVvQI-ippDqxKAHe-,SSc_Connective_Tissue,pure,3.275455,-67.04196
vr_EDPmOBzZaYqb6iJiLKdsx__o,SSc_Connective_Tissue,intermediate,-1.5369011,-65.09671
vr_TcqafmbtrGCaJPev9UGLj4Gp,SSc_Connective_Tissue,pure,1.4611539,-64.46086
vr_6Pp7j1s8w9AquJai4lUjEZoM,SSc_Connective_Tissue,pure,1.375175,-66.180725
vr_PHgEGn52YuzAGdvJetzBCadg,SSc_Connective_Tissue,overlap,56.076122,19.600754
vr_CxBXIvdJqse4Zfdw-38zzqST,SSc_Connective_Tissue,overlap,19.877298,-52.53384
vr_RobBdI6Mufflhy9Nkujt2Uu_,SSc_Connective_Tissue,intermediate,4.546392,-67.88948
vr_KHNBckz7FVCx20LY12Zdy3Bz,SSc_Connective_Tissue,pure,-0.8882323,-67.86307
vr_tNSCOy1X-KnPNZ_XQU5M1ZBC,SSc_Connective_Tissue,pure,-1.0919287,-64.07559
vr_oBhgMbnrOUbpjgjs_gQbEEVA,SSc_Connective_Tissue,pure,-0.705471,-68.02856
vr_mNbFLTZVWfZBjbnfgEWAo1j5,SSc_Connective_Tissue,overlap,-8.407686,56.28036
vr_HYjhEqv0MGlGsKP6HMOUuVKE,SSc_Connective_Tissue,overlap,12.108866,19.38929
vr_GvHKX2pxheh8hnN0WgUGyPzP,SSc_Connective_Tissue,overlap,45.49932,-7.309163
vr_2PrukuK56QAi3cZT_N5OjgZt,SSc_Connective_Tissue,overlap,50.273655,-3.8092449
vr_VlkJYX6NyjFxAjk1ExnH32Pe,SSc_Connective_Tissue,pure,5.7237015,-66.35211
vr_LnSyquSI_BvGS5g38o7q51Iu,SSc_Connective_Tissue,overlap,19.728947,-53.377144
vr_VRMIxKxJuE01tm8zOHmc2skL,SSc_Connective_Tissue,pure,-1.8121592,-66.35705
vr_7SisB4BUFL94_8dwbxDJyEWb,SSc_Connective_Tissue,pure,-0.54055125,-67.00058
vr_gRVbnn1c95AqQYAwW_j1QdFk,SSc_Connective_Tissue,pure,4.614113,-64.82227
vr_apZcv_Fv1RGPaam52LTUeIEg,SSc_Connective_Tissue,intermediate,-1.7300578,-65.66841
vr_0SSOLm90phI4S3NU9Su15aPZ,SSc_Connective_Tissue,pure,0.084561266,-64.23908
vr_dEnqIduvZV0AV1sk7WccnN8A,SSc_Connective_Tissue,intermediate,-1.5231527,-64.92243
vr_eRNUrU-RrRXx2SXYJdosx0YL,SSc_Connective_Tissue,pure,0.8181398,-64.58055
vr_8-t_lD7j7UZTYsiix2OYVKM0,SSc_Connective_Tissue,pure,4.3424234,-66.23439
vr_OA29Q6bhFiblLE-YNdvki-_p,SSc_Connective_Tissue,overlap,-5.3397026,19.81614
vr_aX3JBt9eJiPXNSUxLjIaQBE3,SSc_Connective_Tissue,pure,-0.11367246,-66.444664
vr_ha6HaVezxvZm8E8c4wWBMYbQ,SSc_Connective_Tissue,pure,1.1318567,-67.56747
vr_rCw3sc5mBlmJnF8ANWdeOWmu,SSc_Connective_Tissue,overlap,11.5704775,-23.341782
vr_6lzFWPiHGP8Jw4iW0xc-ef6A,SSc_Connective_Tissue,pure,-0.21815857,-66.7102
vr_BSFO2uMdH-7ZZl4jTV138K10,SSc_Connective_Tissue,pure,0.75360066,-65.533394
vr_Rp_CE3jVcFgipK-gID5g74QH,SSc_Connective_Tissue,pure,1.6682044,-65.98843
vr_fgZn0pRY233ivP00k32QuIbg,SSc_Connective_Tissue,pure,4.028212,-66.63351
vr__FDnmRPy-y4zGq5DqA9Pq3by,SSc_Connective_Tissue,pure,0.3130641,-65.689545
vr_t_1CCvZIm-FmZawDJD-9Pw6p,SSc_Connective_Tissue,pure,-0.1088711,-66.30441
vr_itpYUpKOmbuAhTr7tJZTLoZV,SSc_Connective_Tissue,pure,0.9023001,-66.639084
vr_MXCqDDbpAwIMVmcJQ1e3RiU5,SSc_Connective_Tissue,intermediate,-1.9073312,-64.801636
vr_KXjRpNrVulQgOhwgqhLdgpZt,SSc_Connective_Tissue,pure,3.3622148,-66.23001
vr_6YkZWhpyUq-7BRgzm1L_QDcj,SSc_Connective_Tissue,pure,0.7420363,-67.48669
vr_IfJDGMbq1rjgns4Hwq-mOuru,SSc_Connective_Tissue,pure,1.946351,-65.50195
vr_7E7sqHkxNPsEvPuZG2bETWYC,SSc_Connective_Tissue,pure,1.0013475,-64.66327
vr_7ns8Z9QIoS0p9OmIUmyh_eZq,SSc_Connective_Tissue,pure,3.7720153,-65.22703
vr_deRA_6-oKp9EM4aqTCmb3b4b,SSc_Connective_Tissue,pure,-0.71555644,-64.75713
vr_ixscyq9gThxa30DIQ70vfXXW,SSc_Connective_Tissue,overlap,29.42562,-54.334084
vr_FxOJgXa3xNdmTuK2YmPlfqq3,SSc_Connective_Tissue,pure,3.709262,-63.35664
vr_nK2k-P7fu-aPuJsyAtILXVqB,SSc_Connective_Tissue,overlap,10.22928,41.65646
vr_jDID4VHRvsIlFuwzztDRcdJb,SSc_Connective_Tissue,pure,1.0065033,-67.212074
vr_vUkqGjHNrMOlC3Eel1250sSG,SSc_Connective_Tissue,pure,0.018823506,-64.74598
vr_-LaRI7KrrRSuEcoQvVRWJncN,SSc_Connective_Tissue,pure,-1.1233761,-66.88943
vr_DeFMeJTSqJMQTFC-83dlAWW3,SSc_Connective_Tissue,overlap,20.241928,-53.714027
vr_TQVV1o2J4AuvrqtuMBjTJiPb,SSc_Connective_Tissue,pure,-0.21925265,-67.88638
vr_dQxZy4WLrNonFiXHTtEelCCb,SSc_Connective_Tissue,overlap,55.94789,0.3763467
vr_kkNGGUAxzi5W8ksCC4yruHbx,SSc_Connective_Tissue,pure,2.4845355,-65.74408
vr_f43PU0rX3zwvWs5mznlAS2-J,SSc_Connective_Tissue,overlap,42.594402,-6.195541
vr_KbavDFnIVzcVdsApfdGuQP5G,SSc_Connective_Tissue,pure,0.32441863,-66.79121
vr_L204DrV5ty_lFz2HhGLxtCa0,SSc_Connective_Tissue,overlap,0.82287985,-50.885773
vr_H5sF4MkGBrAP8j-NYRceyIHg,SSc_Connective_Tissue,overlap,43.048122,-3.1664627
vr_tRcuaFTxRmsGhcr1W77vzLz6,SSc_Connective_Tissue,pure,4.959334,-66.19892
vr_rITas-y-ujJ6gFUXV4lHVhyP,SSc_Connective_Tissue,pure,3.6848156,-64.46541
vr_DWBoz_ZT5Lqg4NIk7qIKuvB2,SSc_Connective_Tissue,pure,4.130419,-65.0475
vr_90nN6p6SFzx92DONC_anYthP,SSc_Connective_Tissue,pure,3.0539155,-65.37575
vr_PR0yqxwQbw4IijQ_2FdCPoMe,SSc_Connective_Tissue,intermediate,-1.7256992,-64.50829
vr_oH56WdyYIdZ0XmJgjCTCzYQH,SSc_Connective_Tissue,pure,0.62640476,-67.533806
vr_zOmFJKx3KuTr9RUKoTmuvCiv,SSc_Connective_Tissue,pure,0.13435447,-64.01667
vr_OemabHvJxo4SirCOGM1F2TtY,SSc_Connective_Tissue,intermediate,-1.961792,-64.35933
vr_NttikENcFALPjNGSti3wUQ0H,SSc_Connective_Tissue,pure,0.7015108,-64.65664
